series_id,synth_control_type,p_value_<=0.05,p_value_<=0.1,R^2
558,NO_predictors,0,0,0.553422774
559,T_predictors,0,0,0.835729745
559,F_predictors,0,0,0.86232083
559,ALL_predictors,0,0,0.841464782
559,NO_predictors,0,0,0.768201188
560,T_predictors,0,0,0.806806748
560,F_predictors,0,0,0.786867694
560,ALL_predictors,0,0,0.781233781
560,NO_predictors,0,0,0.725964294
561,T_predictors,0,0,0.966871769
561,F_predictors,0,0,0.959955479
561,ALL_predictors,0,0,0.966718378
561,NO_predictors,0,0,0.861422276
562,T_predictors,0,0,0.811426434
562,F_predictors,0,0,0.638949627
562,ALL_predictors,0,0,0.829565719
562,NO_predictors,0,0,0.455030416
563,T_predictors,0,0,0.995747854
563,F_predictors,0,0,0.995754178
563,ALL_predictors,0,0,0.995632952
563,NO_predictors,0,0,0.995672957
564,T_predictors,0,0,0.954243597
564,F_predictors,0,0,0.962076162
564,ALL_predictors,0,0,0.962076156
564,NO_predictors,0,0,0.956450426
565,T_predictors,0,0,NA
565,F_predictors,0,0,0.343519714
565,ALL_predictors,0,0,0.747988335
565,NO_predictors,0,0,0.617995573
566,T_predictors,0,0,0.944522312
566,F_predictors,0,0,0.923097302
566,ALL_predictors,0,0,0.944765278
566,NO_predictors,0,0,0.894638575
567,T_predictors,0,0,0.772513716
567,F_predictors,0,0,0.770748993
567,ALL_predictors,0,0,0.791803798
567,NO_predictors,0,0,0.679061699
568,T_predictors,1,1,0.893559521
568,F_predictors,0,1,0.885942696
568,ALL_predictors,1,1,0.894963269
568,NO_predictors,0,0,0.674183994
569,T_predictors,0,0,0.887552031
569,F_predictors,0,0,0.902122941
569,ALL_predictors,0,0,0.902671701
569,NO_predictors,0,0,0.859547203
570,T_predictors,1,1,0.852204437
570,F_predictors,0,0,0.795452701
570,ALL_predictors,1,1,0.855219558
570,NO_predictors,0,0,0.753889605
571,T_predictors,0,0,0.861750929
571,F_predictors,0,0,0.86683836
571,ALL_predictors,0,0,0.866838432
571,NO_predictors,0,0,0.857342204
572,T_predictors,0,0,0.770493274
572,F_predictors,0,0,0.776413191
572,ALL_predictors,0,0,0.777031913
572,NO_predictors,0,0,0.649868707
573,T_predictors,0,1,0.9318621
573,F_predictors,0,1,0.900055048
573,ALL_predictors,1,1,0.916377635
573,NO_predictors,1,1,0.883728416
574,T_predictors,0,0,0.892599184
574,F_predictors,0,0,0.833180144
574,ALL_predictors,0,0,0.894356419
574,NO_predictors,0,0,0.714114382
575,T_predictors,0,0,0.975884027
575,F_predictors,0,0,0.973183498
575,ALL_predictors,0,0,0.975883898
575,NO_predictors,0,0,0.973183503
576,T_predictors,0,0,0.640648175
576,F_predictors,0,0,0.647014658
576,ALL_predictors,0,0,NA
576,NO_predictors,0,0,0.640647939
577,T_predictors,0,0,0.934519506
577,F_predictors,0,0,0.9345209
577,ALL_predictors,0,0,0.934521367
577,NO_predictors,0,0,0.92070339
578,T_predictors,0,0,0.881982473
578,F_predictors,0,0,0.875844832
578,ALL_predictors,0,0,0.885901821
578,NO_predictors,0,0,0.818438693
579,T_predictors,0,0,0.98175295
579,F_predictors,0,0,0.982989695
579,ALL_predictors,0,0,0.982989644
579,NO_predictors,0,0,0.982980987
580,T_predictors,0,0,0.979634376
580,F_predictors,0,0,0.978504708
580,ALL_predictors,0,0,0.978759144
580,NO_predictors,0,0,0.978148776
581,T_predictors,0,0,0.084389918
581,F_predictors,0,0,0.511804322
581,ALL_predictors,0,0,0.476249019
581,NO_predictors,0,0,0.548752928
582,T_predictors,0,1,0.84290129
582,F_predictors,0,0,0.757326883
582,ALL_predictors,0,0,0.852539126
582,NO_predictors,0,0,0.732320656
583,T_predictors,0,1,0.620017089
583,F_predictors,1,1,0.620017155
583,ALL_predictors,0,0,0.620017031
583,NO_predictors,1,1,0.604047307
584,T_predictors,0,0,0.639852738
584,F_predictors,0,0,0.639852788
584,ALL_predictors,0,0,0.639852677
584,NO_predictors,0,0,0.639852689
585,T_predictors,0,0,0.902599143
585,F_predictors,0,0,0.809028437
585,ALL_predictors,0,0,0.902132529
585,NO_predictors,0,0,0.81023159
586,T_predictors,0,0,0.655218438
586,F_predictors,0,0,0.344616059
586,ALL_predictors,0,0,0.656225777
586,NO_predictors,0,0,-0.003307559
587,T_predictors,0,0,0.820738871
587,F_predictors,0,0,0.785005587
587,ALL_predictors,0,0,0.807057889
587,NO_predictors,0,0,0.542666996
588,T_predictors,0,0,0.824305649
588,F_predictors,0,0,0.700962727
588,ALL_predictors,0,0,0.835499558
588,NO_predictors,0,0,0.729665315
589,T_predictors,0,0,0.756623035
589,F_predictors,0,0,0.777706263
589,ALL_predictors,0,0,0.757355393
589,NO_predictors,0,0,0.713714403
590,T_predictors,1,1,0.871060822
590,F_predictors,0,1,0.817368206
590,ALL_predictors,1,1,0.871009951
590,NO_predictors,0,1,0.813000697
591,T_predictors,1,1,0.973304228
591,F_predictors,0,1,0.946206868
591,ALL_predictors,1,1,0.973357009
591,NO_predictors,0,0,0.913801173
592,T_predictors,0,0,0.964924699
592,F_predictors,0,0,0.96500153
592,ALL_predictors,0,0,0.965001356
592,NO_predictors,0,0,0.964803393
593,T_predictors,0,1,0.882175248
593,F_predictors,0,0,NA
593,ALL_predictors,0,0,0.899526896
593,NO_predictors,0,0,0.798632335
594,T_predictors,0,1,0.950774674
594,F_predictors,1,1,0.982793385
594,ALL_predictors,1,1,0.982625313
594,NO_predictors,1,1,0.982097005
595,T_predictors,0,0,0.911021977
595,F_predictors,0,0,0.846976865
595,ALL_predictors,0,0,0.921928651
595,NO_predictors,0,0,0.878984509
596,T_predictors,0,0,0.994639214
596,F_predictors,0,0,0.991895177
596,ALL_predictors,0,0,0.994614054
596,NO_predictors,0,0,0.990619978
597,T_predictors,0,1,0.905023386
597,F_predictors,0,0,0.770451746
597,ALL_predictors,1,1,0.910247505
597,NO_predictors,0,0,0.53997471
598,T_predictors,0,0,0.743771455
598,F_predictors,0,0,0.818409554
598,ALL_predictors,0,0,0.826873312
598,NO_predictors,0,0,0.772843597
599,T_predictors,0,0,0.879115662
599,F_predictors,0,1,0.793176716
599,ALL_predictors,1,1,0.879060559
599,NO_predictors,0,0,0.647903775
600,T_predictors,0,0,0.994097628
600,F_predictors,0,0,0.99343762
600,ALL_predictors,0,0,0.994149251
600,NO_predictors,0,0,0.991277084
601,T_predictors,0,0,0.875867486
601,F_predictors,0,0,0.540119593
601,ALL_predictors,0,0,0.527135943
601,NO_predictors,0,0,0.875867495
602,T_predictors,0,0,0.943741661
602,F_predictors,0,0,0.903807051
602,ALL_predictors,0,0,0.94209923
602,NO_predictors,0,0,0.812527325
603,T_predictors,1,1,0.95905056
603,F_predictors,1,1,0.946686449
603,ALL_predictors,1,1,0.959051001
603,NO_predictors,1,1,0.944579447
604,T_predictors,0,0,0.90135666
604,F_predictors,0,0,0.882622699
604,ALL_predictors,0,0,0.904217798
604,NO_predictors,0,0,0.761981467
605,T_predictors,0,0,0.894030746
605,F_predictors,0,0,0.843669204
605,ALL_predictors,0,0,0.893935804
605,NO_predictors,0,0,0.847275378
606,T_predictors,0,0,0.952796038
606,F_predictors,0,0,0.954780449
606,ALL_predictors,0,0,0.952796049
606,NO_predictors,0,0,0.946738055
607,T_predictors,0,0,0.922736217
607,F_predictors,0,0,0.919837535
607,ALL_predictors,0,0,0.911147879
607,NO_predictors,0,0,0.73167479
608,T_predictors,0,0,0.901522335
608,F_predictors,0,0,0.960593373
608,ALL_predictors,0,0,0.966801435
608,NO_predictors,0,0,0.751880813
609,T_predictors,0,0,0.934634247
609,F_predictors,0,0,0.934592137
609,ALL_predictors,0,0,0.935132206
609,NO_predictors,0,0,0.90879394
610,T_predictors,1,1,0.864003603
610,F_predictors,1,1,0.864003776
610,ALL_predictors,0,0,0.86400302
610,NO_predictors,1,1,0.864003894
611,T_predictors,0,0,0.58621993
611,F_predictors,0,0,0.519889454
611,ALL_predictors,0,0,0.586900846
611,NO_predictors,0,0,0.519890157
612,T_predictors,0,0,0.877780721
612,F_predictors,0,0,0.819188795
612,ALL_predictors,0,0,0.862299477
612,NO_predictors,0,0,0.823255381
613,T_predictors,0,0,NA
613,F_predictors,0,0,0.894354768
613,ALL_predictors,0,0,0.77438946
613,NO_predictors,0,0,0.357795139
614,T_predictors,0,0,0.976929801
614,F_predictors,0,0,0.97601741
614,ALL_predictors,0,0,0.977020879
614,NO_predictors,0,0,0.965086777
615,T_predictors,0,0,0.815370494
615,F_predictors,0,0,0.972340335
615,ALL_predictors,0,0,0.972719426
615,NO_predictors,0,0,0.908703777
616,T_predictors,0,0,0.706498037
616,F_predictors,0,0,0.769593442
616,ALL_predictors,0,0,0.706497931
616,NO_predictors,0,0,0.656035301
617,T_predictors,1,1,0.827906568
617,F_predictors,1,1,0.76181931
617,ALL_predictors,1,1,0.834082768
617,NO_predictors,0,1,0.736117776
618,T_predictors,0,0,0.732851969
618,F_predictors,0,0,0.740618065
618,ALL_predictors,0,0,0.740622227
618,NO_predictors,0,0,0.530286202
619,T_predictors,0,0,-0.256212449
619,F_predictors,0,0,-0.256213127
619,ALL_predictors,0,0,-0.256213068
619,NO_predictors,0,0,-0.256213606
620,T_predictors,0,0,0.636594396
620,F_predictors,0,0,0.726935844
620,ALL_predictors,0,0,0.752733199
620,NO_predictors,0,0,0.718070125
621,T_predictors,0,0,0.651029875
621,F_predictors,0,0,0.727171168
621,ALL_predictors,0,0,0.727062386
621,NO_predictors,0,0,0.467298487
622,T_predictors,0,0,0.931063098
622,F_predictors,0,0,0.931063106
622,ALL_predictors,0,0,0.931063111
622,NO_predictors,0,0,0.931063129
623,T_predictors,0,0,0.991424814
623,F_predictors,0,0,0.99126133
623,ALL_predictors,0,0,0.991422579
623,NO_predictors,0,0,0.985389397
624,T_predictors,0,0,0.831166834
624,F_predictors,0,0,0.774426644
624,ALL_predictors,0,0,0.831166653
624,NO_predictors,0,0,0.777332518
625,T_predictors,1,1,0.968125793
625,F_predictors,0,0,0.974097044
625,ALL_predictors,0,0,0.97730129
625,NO_predictors,0,0,0.897465689
626,T_predictors,0,0,0.964170594
626,F_predictors,0,0,0.882079108
626,ALL_predictors,0,0,0.962903327
626,NO_predictors,0,1,0.927986265
627,T_predictors,0,0,0.790105218
627,F_predictors,0,0,0.679582322
627,ALL_predictors,0,0,0.790030956
627,NO_predictors,0,0,NA
628,T_predictors,0,0,0.838832598
628,F_predictors,0,0,0.814605143
628,ALL_predictors,0,0,0.838835716
628,NO_predictors,0,0,0.81914633
629,T_predictors,0,0,0.904623965
629,F_predictors,0,0,0.89773456
629,ALL_predictors,0,0,0.905604778
629,NO_predictors,0,0,0.885558278
630,T_predictors,0,0,0.663411662
630,F_predictors,0,0,0.680232221
630,ALL_predictors,0,0,0.703008682
630,NO_predictors,0,0,0.618148525
631,T_predictors,0,0,0.934543255
631,F_predictors,0,0,0.937639818
631,ALL_predictors,0,0,0.934542513
631,NO_predictors,0,0,0.932704977
632,T_predictors,0,0,NA
632,F_predictors,0,0,0.950604873
632,ALL_predictors,0,0,0.950605646
632,NO_predictors,0,0,0.950403847
633,T_predictors,0,0,0.983074185
633,F_predictors,0,0,0.984897927
633,ALL_predictors,0,0,0.984445894
633,NO_predictors,0,0,0.982903871
634,T_predictors,0,0,0.989690311
634,F_predictors,0,0,0.988704978
634,ALL_predictors,0,0,0.98882849
634,NO_predictors,0,0,0.944023059
635,T_predictors,0,0,0.975140738
635,F_predictors,0,0,0.961832364
635,ALL_predictors,0,0,0.97523333
635,NO_predictors,0,0,0.966570556
636,T_predictors,0,1,0.844588489
636,F_predictors,0,0,0.844599614
636,ALL_predictors,0,1,0.844596286
636,NO_predictors,0,1,0.825748298
637,T_predictors,0,0,0.973257621
637,F_predictors,0,0,0.978956751
637,ALL_predictors,0,0,0.978956922
637,NO_predictors,0,0,0.978956826
638,T_predictors,0,0,0.989293712
638,F_predictors,0,1,0.992485912
638,ALL_predictors,0,0,0.992485922
638,NO_predictors,0,1,0.992485926
639,T_predictors,0,0,0.62634554
639,F_predictors,0,0,0.571130641
639,ALL_predictors,0,0,0.630876833
639,NO_predictors,0,0,0.571130651
640,T_predictors,0,0,0.756117259
640,F_predictors,0,0,0.75399138
640,ALL_predictors,0,0,0.755827499
640,NO_predictors,0,0,0.572170023
641,T_predictors,0,0,0.861380629
641,F_predictors,0,0,0.847671375
641,ALL_predictors,0,0,0.837617715
641,NO_predictors,0,0,0.853470916
642,T_predictors,0,0,0.911455119
642,F_predictors,0,0,0.902315361
642,ALL_predictors,0,0,0.911518519
642,NO_predictors,0,1,0.8799638
643,T_predictors,0,0,0.997327209
643,F_predictors,0,0,0.996709302
643,ALL_predictors,0,0,0.997327207
643,NO_predictors,0,0,0.995671124
644,T_predictors,0,0,0.923262006
644,F_predictors,0,0,0.923262083
644,ALL_predictors,0,0,0.923262022
644,NO_predictors,0,0,0.923262081
645,T_predictors,0,0,0.984845054
645,F_predictors,0,0,0.96345286
645,ALL_predictors,0,0,0.984845168
645,NO_predictors,0,0,0.962342586
646,T_predictors,0,0,0.978719795
646,F_predictors,0,0,0.978482496
646,ALL_predictors,0,0,0.978719696
646,NO_predictors,0,0,0.978482773
647,T_predictors,0,0,0.951414383
647,F_predictors,0,1,0.945269732
647,ALL_predictors,0,0,0.948721348
647,NO_predictors,0,0,0.427244234
648,T_predictors,1,1,0.8763227
648,F_predictors,0,0,0.817262701
648,ALL_predictors,0,0,0.911836571
648,NO_predictors,0,0,0.811883112
649,T_predictors,0,0,0.97559431
649,F_predictors,0,0,0.961561108
649,ALL_predictors,0,0,0.980729372
649,NO_predictors,0,0,0.95185425
650,T_predictors,0,0,0.870382626
650,F_predictors,0,0,0.870416153
650,ALL_predictors,0,0,0.870382648
650,NO_predictors,0,1,0.778991099
651,T_predictors,0,0,0.862535389
651,F_predictors,0,0,0.744233572
651,ALL_predictors,0,1,0.862534217
651,NO_predictors,1,1,0.709218788
652,T_predictors,0,0,0.807087575
652,F_predictors,0,0,0.8109207
652,ALL_predictors,0,0,0.822916022
652,NO_predictors,0,0,0.654371874
653,T_predictors,0,0,0.78555078
653,F_predictors,0,0,0.780853069
653,ALL_predictors,0,0,0.804890792
653,NO_predictors,0,0,0.430532102
654,T_predictors,1,1,0.836792483
654,F_predictors,0,0,0.814005312
654,ALL_predictors,0,0,0.807549236
654,NO_predictors,0,0,0.833773509
655,T_predictors,1,1,0.937393463
655,F_predictors,0,0,0.891810148
655,ALL_predictors,0,0,0.959240261
655,NO_predictors,1,1,0.897530229
656,T_predictors,1,1,0.979816908
656,F_predictors,1,1,0.979816897
656,ALL_predictors,1,1,0.979816902
656,NO_predictors,0,0,0.979816908
657,T_predictors,0,0,0.833564272
657,F_predictors,0,0,0.850461279
657,ALL_predictors,0,0,0.850049438
657,NO_predictors,0,0,0.792740591
658,T_predictors,0,0,0.998731276
658,F_predictors,0,0,0.998359101
658,ALL_predictors,0,0,0.998617976
658,NO_predictors,0,0,0.998344913
659,T_predictors,0,0,0.512118641
659,F_predictors,0,0,0.553534511
659,ALL_predictors,0,0,0.553533745
659,NO_predictors,0,0,0.486975511
660,T_predictors,0,0,0.872454983
660,F_predictors,0,0,NA
660,ALL_predictors,0,0,0.880437813
660,NO_predictors,0,0,0.803829631
661,T_predictors,0,0,0.882044348
661,F_predictors,0,0,0.837085307
661,ALL_predictors,0,0,0.882044196
661,NO_predictors,0,0,0.816065371
662,T_predictors,0,0,0.944643497
662,F_predictors,0,0,0.944642121
662,ALL_predictors,0,0,0.944641518
662,NO_predictors,0,0,0.944643292
663,T_predictors,0,0,0.92577369
663,F_predictors,0,0,0.923715683
663,ALL_predictors,0,0,0.92775598
663,NO_predictors,0,0,0.900227656
664,T_predictors,0,0,0.776280754
664,F_predictors,0,0,0.742500998
664,ALL_predictors,0,0,0.778826593
664,NO_predictors,0,0,0.370240534
665,T_predictors,0,0,NA
665,F_predictors,0,0,0.96702195
665,ALL_predictors,0,0,0.96969599
665,NO_predictors,0,0,0.961410837
666,T_predictors,0,0,0.772314088
666,F_predictors,0,0,0.727149826
666,ALL_predictors,0,0,0.835040322
666,NO_predictors,0,0,0.491651376
667,T_predictors,0,0,0.841723108
667,F_predictors,0,0,0.858415364
667,ALL_predictors,0,0,0.861347017
667,NO_predictors,0,0,0.850680225
668,T_predictors,0,1,0.94668465
668,F_predictors,0,0,0.942443859
668,ALL_predictors,0,0,0.972438739
668,NO_predictors,0,0,0.935443843
669,T_predictors,0,0,0.895236352
669,F_predictors,0,0,0.895643518
669,ALL_predictors,0,0,0.90390462
669,NO_predictors,0,0,0.804034448
670,T_predictors,0,0,0.696963053
670,F_predictors,0,0,0.564340856
670,ALL_predictors,0,0,0.69737777
670,NO_predictors,0,1,0.058412533
671,T_predictors,0,0,0.623319428
671,F_predictors,0,0,0.611361785
671,ALL_predictors,0,0,0.628611289
671,NO_predictors,0,0,0.075913746
672,T_predictors,0,0,0.993407604
672,F_predictors,0,1,0.993052929
672,ALL_predictors,0,0,0.99340743
672,NO_predictors,1,1,0.992255884
673,T_predictors,0,0,0.966295254
673,F_predictors,0,0,0.963642454
673,ALL_predictors,0,0,0.968152262
673,NO_predictors,0,0,0.951556799
674,T_predictors,0,0,NA
674,F_predictors,0,0,0.948856897
674,ALL_predictors,0,1,0.948276954
674,NO_predictors,0,0,0.947236507
675,T_predictors,0,0,0.995153834
675,F_predictors,0,0,0.995218214
675,ALL_predictors,0,0,0.995217545
675,NO_predictors,0,0,0.99487929
676,T_predictors,0,0,0.843477309
676,F_predictors,0,0,0.844626396
676,ALL_predictors,0,0,0.88877688
676,NO_predictors,0,0,0.8148005
677,T_predictors,0,0,0.930174667
677,F_predictors,0,0,0.931711295
677,ALL_predictors,0,0,0.931984684
677,NO_predictors,0,0,0.931711714
678,T_predictors,0,0,0.837626436
678,F_predictors,0,0,0.853894178
678,ALL_predictors,0,0,0.843492112
678,NO_predictors,0,0,0.752608413
679,T_predictors,0,0,NA
679,F_predictors,0,0,NA
679,ALL_predictors,0,0,0.977378131
679,NO_predictors,0,0,0.977378212
680,T_predictors,0,0,0.949210612
680,F_predictors,0,0,0.912759268
680,ALL_predictors,0,0,0.949820582
680,NO_predictors,0,0,0.736464313
681,T_predictors,0,0,0.611448076
681,F_predictors,0,0,0.611448066
681,ALL_predictors,0,0,0.611448051
681,NO_predictors,0,0,0.611448123
682,T_predictors,0,0,0.891224826
682,F_predictors,0,0,0.890998588
682,ALL_predictors,0,0,0.891008784
682,NO_predictors,0,0,0.64232002
683,T_predictors,0,1,0.974521133
683,F_predictors,1,1,0.972739811
683,ALL_predictors,1,1,0.974304765
683,NO_predictors,1,1,0.965755602
684,T_predictors,0,0,0.922439661
684,F_predictors,0,0,0.766213444
684,ALL_predictors,0,0,0.826255262
684,NO_predictors,0,0,0.661756021
685,T_predictors,1,1,0.818580071
685,F_predictors,0,0,0.659384882
685,ALL_predictors,1,1,0.669342768
685,NO_predictors,0,1,0.650844758
686,T_predictors,0,0,0.818846149
686,F_predictors,0,0,0.80232097
686,ALL_predictors,0,0,0.818846333
686,NO_predictors,0,0,0.789271807
687,T_predictors,0,0,0.960766116
687,F_predictors,0,0,0.958485308
687,ALL_predictors,0,0,0.960542356
687,NO_predictors,0,0,0.863795912
688,T_predictors,0,0,0.967274631
688,F_predictors,0,0,0.966556561
688,ALL_predictors,0,0,0.967273778
688,NO_predictors,0,0,NA
689,T_predictors,0,0,0.982505916
689,F_predictors,0,0,0.864630904
689,ALL_predictors,0,0,0.985774091
689,NO_predictors,0,0,0.973339111
690,T_predictors,1,1,0.876809299
690,F_predictors,0,1,0.876080777
690,ALL_predictors,0,1,0.888674247
690,NO_predictors,0,1,0.86400901
691,T_predictors,0,0,0.404417764
691,F_predictors,0,0,0.404417732
691,ALL_predictors,0,0,0.404417716
691,NO_predictors,0,0,0.39156983
692,T_predictors,0,0,0.975076516
692,F_predictors,0,0,0.978680873
692,ALL_predictors,0,0,0.978680888
692,NO_predictors,0,0,0.913210963
693,T_predictors,0,0,0.976012658
693,F_predictors,0,0,0.900277252
693,ALL_predictors,0,0,0.974926567
693,NO_predictors,0,0,0.904051149
694,T_predictors,0,0,0.286816195
694,F_predictors,0,0,0.377569013
694,ALL_predictors,0,0,0.336113095
694,NO_predictors,0,1,0.227694438
695,T_predictors,0,0,0.981543681
695,F_predictors,0,0,0.971009272
695,ALL_predictors,0,0,0.98154108
695,NO_predictors,0,0,0.763422462
696,T_predictors,0,0,0.926359582
696,F_predictors,0,0,0.922974119
696,ALL_predictors,0,0,0.924482279
696,NO_predictors,0,0,0.918675754
697,T_predictors,0,0,0.895936648
697,F_predictors,0,0,0.904925127
697,ALL_predictors,0,0,0.933428778
697,NO_predictors,0,1,0.869538431
698,T_predictors,0,0,0.78906789
698,F_predictors,0,0,0.779131446
698,ALL_predictors,0,0,0.790697566
698,NO_predictors,0,0,0.77377081
699,T_predictors,0,0,0.959999765
699,F_predictors,0,0,0.94645995
699,ALL_predictors,0,0,0.967819684
699,NO_predictors,0,0,0.887006568
700,T_predictors,0,0,0.959983455
700,F_predictors,0,0,0.95998274
700,ALL_predictors,0,0,0.95998344
700,NO_predictors,0,0,0.959983034
701,T_predictors,0,0,0.959117886
701,F_predictors,0,1,0.977235166
701,ALL_predictors,0,1,0.977264687
701,NO_predictors,0,0,0.958188575
702,T_predictors,0,0,0.879256167
702,F_predictors,0,0,0.879256084
702,ALL_predictors,0,0,0.879253684
702,NO_predictors,0,0,0.879256037
703,T_predictors,0,0,0.367977467
703,F_predictors,0,0,0.278132232
703,ALL_predictors,0,0,0.374212767
703,NO_predictors,0,0,-0.167143969
704,T_predictors,0,0,0.945051445
704,F_predictors,0,0,0.935882443
704,ALL_predictors,0,0,0.951272335
704,NO_predictors,0,0,0.912632546
705,T_predictors,0,0,0.753389331
705,F_predictors,0,0,0.495927246
705,ALL_predictors,0,0,0.754862311
705,NO_predictors,0,0,0.752893296
706,T_predictors,0,0,0.823795144
706,F_predictors,0,0,0.832876078
706,ALL_predictors,0,0,0.823795238
706,NO_predictors,0,0,0.831132434
707,T_predictors,0,0,0.790315401
707,F_predictors,0,0,0.758501504
707,ALL_predictors,0,0,0.791052479
707,NO_predictors,0,0,0.395365015
708,T_predictors,0,0,0.870326688
708,F_predictors,1,1,0.844721542
708,ALL_predictors,0,0,0.886089145
708,NO_predictors,1,1,0.76391072
709,T_predictors,0,0,0.900082252
709,F_predictors,0,0,0.899237066
709,ALL_predictors,0,0,0.89951221
709,NO_predictors,1,1,0.885090469
710,T_predictors,0,0,NA
710,F_predictors,0,0,0.97616022
710,ALL_predictors,0,0,0.979566393
710,NO_predictors,0,0,0.955131658
711,T_predictors,0,0,0.907907699
711,F_predictors,0,0,NA
711,ALL_predictors,0,0,0.924290183
711,NO_predictors,0,0,0.604142774
712,T_predictors,0,0,0.917243388
712,F_predictors,0,0,0.956698772
712,ALL_predictors,0,0,0.961238205
712,NO_predictors,0,1,0.79285137
713,T_predictors,0,0,0.876918298
713,F_predictors,0,0,0.655722783
713,ALL_predictors,0,0,0.904452795
713,NO_predictors,0,0,0.66708282
714,T_predictors,0,0,0.802536913
714,F_predictors,0,0,0.69896814
714,ALL_predictors,0,0,0.802535448
714,NO_predictors,0,0,0.730036941
715,T_predictors,0,0,-0.266728862
715,F_predictors,0,0,-0.267998634
715,ALL_predictors,0,0,-0.293110051
715,NO_predictors,0,0,-0.268881674
716,T_predictors,0,0,0.836884519
716,F_predictors,0,0,0.842983082
716,ALL_predictors,0,0,0.856719452
716,NO_predictors,0,0,0.569740563
717,T_predictors,0,0,NA
717,F_predictors,0,0,0.971030925
717,ALL_predictors,0,0,0.971031158
717,NO_predictors,0,0,0.968829416
718,T_predictors,0,0,0.953291457
718,F_predictors,0,0,0.952111849
718,ALL_predictors,0,0,0.952211568
718,NO_predictors,0,0,0.938900233
719,T_predictors,0,0,0.985711565
719,F_predictors,0,0,0.981551678
719,ALL_predictors,0,0,0.987104422
719,NO_predictors,0,0,0.979703653
720,T_predictors,0,0,0.807472211
720,F_predictors,0,0,0.612179658
720,ALL_predictors,0,0,0.812134495
720,NO_predictors,0,0,0.464967289
721,T_predictors,0,0,0.801833325
721,F_predictors,1,1,0.733145406
721,ALL_predictors,0,0,0.808616849
721,NO_predictors,1,1,0.742806774
722,T_predictors,0,0,0.966732446
722,F_predictors,1,1,0.963352137
722,ALL_predictors,0,0,0.96673148
722,NO_predictors,0,1,0.959677203
723,T_predictors,0,0,0.990457132
723,F_predictors,0,0,0.989608923
723,ALL_predictors,0,0,0.990440344
723,NO_predictors,0,0,0.985248558
724,T_predictors,1,1,0.901884277
724,F_predictors,0,1,0.910929022
724,ALL_predictors,0,0,0.932374823
724,NO_predictors,0,0,0.875352639
725,T_predictors,0,0,0.579514645
725,F_predictors,0,0,0.595146254
725,ALL_predictors,0,0,0.587996184
725,NO_predictors,0,0,0.599441086
726,T_predictors,0,0,0.989721534
726,F_predictors,0,0,0.989300043
726,ALL_predictors,0,0,0.989729966
726,NO_predictors,0,0,0.98929691
727,T_predictors,0,0,0.856618519
727,F_predictors,0,0,0.854734197
727,ALL_predictors,0,0,0.866457807
727,NO_predictors,0,0,0.854736936
728,T_predictors,0,0,0.920729843
728,F_predictors,0,0,0.926526732
728,ALL_predictors,0,0,0.926527141
728,NO_predictors,0,0,0.92073018
729,T_predictors,0,0,0.970690366
729,F_predictors,0,0,0.946967135
729,ALL_predictors,0,0,0.948406167
729,NO_predictors,0,0,0.953298432
730,T_predictors,0,0,0.942936455
730,F_predictors,0,0,0.928205657
730,ALL_predictors,0,0,0.927931749
730,NO_predictors,0,0,0.923327898
731,T_predictors,0,0,0.901348588
731,F_predictors,0,0,0.877682211
731,ALL_predictors,0,0,0.908112287
731,NO_predictors,0,0,0.833638625
732,T_predictors,0,0,0.982404698
732,F_predictors,0,0,0.982404366
732,ALL_predictors,0,0,0.982404697
732,NO_predictors,0,0,0.977428509
733,T_predictors,0,0,0.942754615
733,F_predictors,0,0,0.928689584
733,ALL_predictors,0,0,0.94270677
733,NO_predictors,0,0,0.830517271
734,T_predictors,0,0,0.808271372
734,F_predictors,0,0,0.789486227
734,ALL_predictors,0,0,0.763772621
734,NO_predictors,0,0,0.764658937
735,T_predictors,0,0,0.804114647
735,F_predictors,0,0,0.804328014
735,ALL_predictors,0,0,0.804327868
735,NO_predictors,0,0,0.804328191
736,T_predictors,0,0,0.514288675
736,F_predictors,0,0,0.589816509
736,ALL_predictors,0,0,0.592136093
736,NO_predictors,0,0,0.222234465
737,T_predictors,0,0,0.837172875
737,F_predictors,0,0,0.699692072
737,ALL_predictors,0,0,0.83717281
737,NO_predictors,0,0,0.810039431
738,T_predictors,0,0,0.936243462
738,F_predictors,0,0,0.889608457
738,ALL_predictors,0,0,0.940959929
738,NO_predictors,0,0,0.778697845
739,T_predictors,0,0,0.874504238
739,F_predictors,0,0,0.897167768
739,ALL_predictors,0,0,0.878977206
739,NO_predictors,0,0,0.887154298
740,T_predictors,0,0,0.925605838
740,F_predictors,0,0,0.925605836
740,ALL_predictors,0,0,0.925605834
740,NO_predictors,0,0,0.925605857
741,T_predictors,0,0,0.907636969
741,F_predictors,0,0,0.907636932
741,ALL_predictors,0,0,0.9076363
741,NO_predictors,0,0,0.908103088
742,T_predictors,0,1,0.953393857
742,F_predictors,0,0,0.891462631
742,ALL_predictors,0,1,0.954533529
742,NO_predictors,0,0,0.900483475
743,T_predictors,0,0,0.518252221
743,F_predictors,0,0,0.618824437
743,ALL_predictors,0,0,0.574677242
743,NO_predictors,0,0,0.257461021
744,T_predictors,0,0,0.865662957
744,F_predictors,0,0,0.709637848
744,ALL_predictors,0,0,0.82796269
744,NO_predictors,0,0,0.383532437
745,T_predictors,0,0,0.964555517
