"series_id","synth_control_type","p_value_<=0.05","p_value_<=0.1","R^2"
3043,NO_predictors,0,0,0,563794047
3044,T_predictors,0,0,NA
3044,F_predictors,0,0,0,725131676
3044,ALL_predictors,0,0,0,774817985
3044,NO_predictors,0,0,0,705488432
3045,T_predictors,0,0,0,924161625
3045,F_predictors,0,0,0,925281222
3045,ALL_predictors,0,0,0,926459269
3045,NO_predictors,0,0,0,922227195
3046,T_predictors,1,1,0,834298329
3046,F_predictors,1,1,0,86109112
3046,ALL_predictors,1,1,0,902666645
3046,NO_predictors,0,0,0,462754268
3047,T_predictors,0,0,0,809989144
3047,F_predictors,0,0,0,502865826
3047,ALL_predictors,0,0,0,524637493
3047,NO_predictors,0,0,0,541988993
3048,T_predictors,0,0,0,974876525
3048,F_predictors,0,0,0,95243715
3048,ALL_predictors,0,0,0,974691071
3048,NO_predictors,0,0,0,859772233
3049,T_predictors,0,0,0,734726605
3049,F_predictors,0,0,0,747911859
3049,ALL_predictors,0,0,0,758060871
3049,NO_predictors,0,0,NA
3050,T_predictors,0,0,0,985862556
3050,F_predictors,0,0,0,985799731
3050,ALL_predictors,0,0,0,985862552
3050,NO_predictors,0,0,0,977115724
3051,T_predictors,0,0,0,982100026
3051,F_predictors,0,0,0,982099152
3051,ALL_predictors,0,0,0,982099216
3051,NO_predictors,0,0,0,982100093
3052,T_predictors,0,0,0,799400893
3052,F_predictors,0,0,0,787916517
3052,ALL_predictors,0,0,0,799622815
3052,NO_predictors,0,0,0,77048134
3053,T_predictors,0,0,0,674674164
3053,F_predictors,0,0,0,674674158
3053,ALL_predictors,0,0,0,674674162
3053,NO_predictors,0,0,0,674673268
3054,T_predictors,0,0,0,993393611
3054,F_predictors,0,0,0,993325392
3054,ALL_predictors,0,0,0,992236581
3054,NO_predictors,0,0,0,993008049
3055,T_predictors,0,0,0,958181025
3055,F_predictors,0,0,0,972353016
3055,ALL_predictors,0,0,0,973887842
3055,NO_predictors,0,0,0,927802056
3056,T_predictors,0,0,0,608199685
3056,F_predictors,0,0,0,615646696
3056,ALL_predictors,0,0,0,615645314
3056,NO_predictors,0,0,0,503337109
3057,T_predictors,0,0,0,88722386
3057,F_predictors,0,0,0,884887532
3057,ALL_predictors,0,0,0,918060668
3057,NO_predictors,0,0,0,694021323
3058,T_predictors,0,0,0,988607794
3058,F_predictors,1,1,0,989068127
3058,ALL_predictors,0,1,0,990692222
3058,NO_predictors,0,1,0,975283907
3059,T_predictors,0,0,0,921271161
3059,F_predictors,0,0,NA
3059,ALL_predictors,0,0,0,921271366
3059,NO_predictors,0,0,0,911929093
3060,T_predictors,0,0,0,974786913
3060,F_predictors,0,1,0,974561728
3060,ALL_predictors,1,1,0,975079754
3060,NO_predictors,0,0,0,968999532
3061,T_predictors,0,0,0,984095347
3061,F_predictors,0,0,0,981337011
3061,ALL_predictors,0,0,0,984095347
3061,NO_predictors,0,0,0,963856346
3062,T_predictors,0,0,0,991309825
3062,F_predictors,0,0,0,991183047
3062,ALL_predictors,0,0,0,991499114
3062,NO_predictors,0,0,0,990072537
3063,T_predictors,0,0,0,937365476
3063,F_predictors,0,0,0,924379785
3063,ALL_predictors,0,0,0,937351885
3063,NO_predictors,0,0,0,917751241
3064,T_predictors,1,1,0,637683752
3064,F_predictors,0,1,0,636013809
3064,ALL_predictors,1,1,0,637682806
3064,NO_predictors,1,1,0,637684635
3065,T_predictors,0,0,0,920207668
3065,F_predictors,0,0,0,790762852
3065,ALL_predictors,0,0,0,917000274
3065,NO_predictors,0,0,0,918677997
3066,T_predictors,0,0,0,961384147
3066,F_predictors,0,0,0,949734888
3066,ALL_predictors,0,0,0,962199729
3066,NO_predictors,0,0,0,949920695
3067,T_predictors,0,0,0,883330019
3067,F_predictors,0,0,0,88648979
3067,ALL_predictors,0,0,0,885640264
3067,NO_predictors,0,0,0,720016857
3068,T_predictors,0,0,0,935973044
3068,F_predictors,0,0,0,918686215
3068,ALL_predictors,0,0,0,920794718
3068,NO_predictors,0,0,0,895660915
3069,T_predictors,0,0,0,623017896
3069,F_predictors,0,0,0,612265137
3069,ALL_predictors,0,0,NA
3069,NO_predictors,1,1,0,212027566
3070,T_predictors,0,0,0,485693495
3070,F_predictors,0,0,0,485725414
3070,ALL_predictors,0,0,0,485727376
3070,NO_predictors,0,0,0,308886067
3071,T_predictors,0,0,0,753280229
3071,F_predictors,0,0,0,751014687
3071,ALL_predictors,0,0,0,75648643
3071,NO_predictors,0,0,0,547444362
3072,T_predictors,0,0,0,814115958
3072,F_predictors,0,0,0,70815023
3072,ALL_predictors,0,0,0,795323145
3072,NO_predictors,0,0,0,62378193
3073,T_predictors,0,0,0,984202559
3073,F_predictors,0,0,0,978104354
3073,ALL_predictors,0,0,0,985481398
3073,NO_predictors,0,0,0,984213207
3074,T_predictors,0,0,0,790118726
3074,F_predictors,0,0,0,748732057
3074,ALL_predictors,0,0,0,755049457
3074,NO_predictors,0,0,-0,071871619
3075,T_predictors,0,0,0,867076837
3075,F_predictors,0,0,0,846458148
3075,ALL_predictors,0,0,0,867077595
3075,NO_predictors,0,0,0,827989028
3076,T_predictors,0,0,0,95095534
3076,F_predictors,0,0,0,95083655
3076,ALL_predictors,0,0,0,950826168
3076,NO_predictors,0,0,NA
3077,T_predictors,0,0,0,621190396
3077,F_predictors,0,0,0,629475042
3077,ALL_predictors,0,0,0,649201816
3077,NO_predictors,0,0,0,608383003
3078,T_predictors,0,0,NA
3078,F_predictors,0,1,0,981424738
3078,ALL_predictors,1,1,0,98169491
3078,NO_predictors,0,1,0,980497697
3079,T_predictors,0,0,0,810907863
3079,F_predictors,0,0,0,841211016
3079,ALL_predictors,0,0,0,843323533
3079,NO_predictors,0,0,0,672277984
3080,T_predictors,0,0,0,981137302
3080,F_predictors,0,0,0,975859469
3080,ALL_predictors,0,0,0,981784348
3080,NO_predictors,0,0,0,959448197
3081,T_predictors,0,0,0,973532184
3081,F_predictors,0,0,0,970325169
3081,ALL_predictors,0,0,0,970399905
3081,NO_predictors,0,0,0,97025944
3082,T_predictors,0,0,0,942368577
3082,F_predictors,0,0,0,938931664
3082,ALL_predictors,0,0,0,94676164
3082,NO_predictors,0,0,0,895633745
3083,T_predictors,0,0,0,97813988
3083,F_predictors,0,0,0,959028126
3083,ALL_predictors,0,0,0,977287261
3083,NO_predictors,0,0,0,95432957
3084,T_predictors,0,0,0,86235593
3084,F_predictors,0,0,0,852520275
3084,ALL_predictors,0,0,0,865012526
3084,NO_predictors,0,0,0,628300636
3085,T_predictors,0,0,0,921975523
3085,F_predictors,1,1,0,921975728
3085,ALL_predictors,0,1,0,921975704
3085,NO_predictors,0,0,0,921975709
3086,T_predictors,0,0,0,94368987
3086,F_predictors,0,0,0,930458988
3086,ALL_predictors,0,0,0,96152364
3086,NO_predictors,0,0,0,823501394
3087,T_predictors,0,0,0,961833151
3087,F_predictors,0,0,0,922760105
3087,ALL_predictors,0,0,0,962624017
3087,NO_predictors,0,0,0,919985921
3088,T_predictors,0,0,0,930604362
3088,F_predictors,0,0,0,936292685
3088,ALL_predictors,0,0,0,931822958
3088,NO_predictors,0,0,0,921497543
3089,T_predictors,0,0,0,950762226
3089,F_predictors,0,0,0,952510913
3089,ALL_predictors,0,0,0,952605072
3089,NO_predictors,0,0,0,9520208
3090,T_predictors,0,0,0,706272988
3090,F_predictors,0,0,0,706275077
3090,ALL_predictors,0,0,0,706275045
3090,NO_predictors,0,0,0,706274682
3091,T_predictors,0,0,0,880083385
3091,F_predictors,0,0,0,842793961
3091,ALL_predictors,0,0,NA
3091,NO_predictors,0,0,0,654709609
3092,T_predictors,1,1,0,975745012
3092,F_predictors,1,1,0,975744991
3092,ALL_predictors,1,1,0,975744947
3092,NO_predictors,1,1,0,9757449
3093,T_predictors,0,0,0,880951147
3093,F_predictors,0,1,0,814352614
3093,ALL_predictors,0,1,0,880934645
3093,NO_predictors,0,1,0,799204101
3094,T_predictors,0,0,0,831495449
3094,F_predictors,0,0,0,823143169
3094,ALL_predictors,0,0,0,852699198
3094,NO_predictors,0,0,0,683323544
3095,T_predictors,0,0,0,833589652
3095,F_predictors,0,0,0,542596514
3095,ALL_predictors,0,0,0,833422615
3095,NO_predictors,0,0,0,189552028
3096,T_predictors,0,0,0,807665102
3096,F_predictors,0,0,0,813300141
3096,ALL_predictors,0,0,0,834857334
3096,NO_predictors,0,0,0,807652619
3097,T_predictors,0,0,0,983193934
3097,F_predictors,0,1,0,985877506
3097,ALL_predictors,0,0,0,987715365
3097,NO_predictors,0,0,0,972791261
3098,T_predictors,0,0,0,99116108
3098,F_predictors,0,0,0,991129206
3098,ALL_predictors,0,0,0,991345858
3098,NO_predictors,0,0,0,986792502
3099,T_predictors,0,0,0,895595838
3099,F_predictors,0,0,0,895589694
3099,ALL_predictors,0,0,0,895595932
3099,NO_predictors,0,0,0,885376385
3100,T_predictors,0,0,0,498413639
3100,F_predictors,0,0,0,23598035
3100,ALL_predictors,0,0,0,501653843
3100,NO_predictors,0,0,-0,162637605
3101,T_predictors,0,0,0,790352577
3101,F_predictors,0,0,0,833292177
3101,ALL_predictors,0,0,0,833996676
3101,NO_predictors,0,0,0,703661002
3102,T_predictors,0,0,0,992512941
3102,F_predictors,0,0,0,992513107
3102,ALL_predictors,0,0,0,992513387
3102,NO_predictors,0,0,0,992513162
3103,T_predictors,0,0,0,88056127
3103,F_predictors,0,0,0,749207117
3103,ALL_predictors,0,0,0,928683928
3103,NO_predictors,0,0,0,837021722
3104,T_predictors,0,0,0,89310017
3104,F_predictors,0,0,0,9280812
3104,ALL_predictors,0,0,0,931421662
3104,NO_predictors,0,0,0,765878829
3105,T_predictors,1,1,0,955553387
3105,F_predictors,1,1,0,955330821
3105,ALL_predictors,1,1,0,948978448
3105,NO_predictors,1,1,0,940076444
3106,T_predictors,0,1,0,92280354
3106,F_predictors,0,0,0,70931137
3106,ALL_predictors,0,0,0,922798139
3106,NO_predictors,0,0,0,563699421
3107,T_predictors,0,0,0,88416748
3107,F_predictors,0,0,0,882303124
3107,ALL_predictors,0,0,0,906467253
3107,NO_predictors,0,0,0,800592028
3108,T_predictors,0,1,0,957971978
3108,F_predictors,0,0,0,957216795
3108,ALL_predictors,1,1,0,958956252
3108,NO_predictors,0,0,0,928501998
3109,T_predictors,0,0,0,995643986
3109,F_predictors,0,0,0,995491549
3109,ALL_predictors,0,0,0,995673094
3109,NO_predictors,0,0,0,938311845
3110,T_predictors,0,0,0,938664855
3110,F_predictors,0,0,0,944474766
3110,ALL_predictors,0,0,0,944474753
3110,NO_predictors,0,0,0,938662542
3111,T_predictors,0,0,0,943280254
3111,F_predictors,0,0,0,836985928
3111,ALL_predictors,0,0,0,942092203
3111,NO_predictors,0,0,0,759702244
3112,T_predictors,0,0,0,296943072
3112,F_predictors,0,0,0,154836504
3112,ALL_predictors,0,0,0,57543235
3112,NO_predictors,0,0,-0,100977772
3113,T_predictors,0,0,0,564041529
3113,F_predictors,0,0,0,572857221
3113,ALL_predictors,0,0,0,553303497
3113,NO_predictors,0,0,0,370432944
3114,T_predictors,0,0,0,929990611
3114,F_predictors,0,0,0,925756875
3114,ALL_predictors,0,0,0,930061059
3114,NO_predictors,0,0,0,926524468
3115,T_predictors,0,0,0,8746524
3115,F_predictors,0,0,0,930172671
3115,ALL_predictors,0,0,0,928254655
3115,NO_predictors,0,0,0,932768605
3116,T_predictors,0,0,0,823653764
3116,F_predictors,0,0,0,887554945
3116,ALL_predictors,0,0,0,97559935
3116,NO_predictors,0,0,NA
3117,T_predictors,0,0,0,859312124
3117,F_predictors,1,1,0,787403862
3117,ALL_predictors,0,0,0,860956304
3117,NO_predictors,0,1,0,868734484
3118,T_predictors,0,0,0,814113752
3118,F_predictors,0,0,0,870127218
3118,ALL_predictors,0,0,0,891128217
3118,NO_predictors,0,0,0,772728547
3119,T_predictors,0,0,0,963012486
3119,F_predictors,0,0,0,963012803
3119,ALL_predictors,0,0,0,963012769
3119,NO_predictors,0,0,0,96301186
3120,T_predictors,0,0,0,907842893
3120,F_predictors,0,0,0,926662818
3120,ALL_predictors,0,0,0,927601239
3120,NO_predictors,0,0,0,897590311
3121,T_predictors,0,0,0,911641971
3121,F_predictors,0,0,0,865634688
3121,ALL_predictors,0,0,0,911642093
3121,NO_predictors,0,0,0,727171771
3122,T_predictors,0,0,0,910515755
3122,F_predictors,0,0,0,909130169
3122,ALL_predictors,0,0,0,925067188
3122,NO_predictors,0,0,0,823781855
3123,T_predictors,0,0,0,952282586
3123,F_predictors,0,0,0,894809637
3123,ALL_predictors,0,0,0,952129719
3123,NO_predictors,0,0,0,952413688
3124,T_predictors,0,0,0,995364518
3124,F_predictors,0,0,0,995274
3124,ALL_predictors,0,0,0,995364961
3124,NO_predictors,0,0,0,995272774
3125,T_predictors,0,0,0,892712673
3125,F_predictors,0,0,0,915350731
3125,ALL_predictors,0,0,0,892712732
3125,NO_predictors,0,0,0,860296996
3126,T_predictors,0,0,0,99094568
3126,F_predictors,0,0,0,98942792
3126,ALL_predictors,1,1,0,99210947
3126,NO_predictors,0,0,0,989079419
3127,T_predictors,0,0,0,689334326
3127,F_predictors,0,0,0,676278981
3127,ALL_predictors,0,0,0,704661739
3127,NO_predictors,0,0,0,648544531
3128,T_predictors,0,0,0,775663683
3128,F_predictors,0,0,0,775663585
3128,ALL_predictors,0,0,0,775663681
3128,NO_predictors,0,0,0,775663677
3129,T_predictors,0,0,0,994297321
3129,F_predictors,0,0,0,995535449
3129,ALL_predictors,0,0,0,995721699
3129,NO_predictors,0,0,0,984270748
3130,T_predictors,0,0,0,951963035
3130,F_predictors,0,0,0,938044523
3130,ALL_predictors,0,0,0,917890719
3130,NO_predictors,0,0,0,890217337
3131,T_predictors,0,0,0,89186247
3131,F_predictors,1,1,0,824960335
3131,ALL_predictors,0,0,0,891925217
3131,NO_predictors,0,0,0,793391458
3132,T_predictors,0,0,0,913448999
3132,F_predictors,0,1,0,919056434
3132,ALL_predictors,0,0,0,924980266
3132,NO_predictors,0,0,0,908317987
3133,T_predictors,0,0,0,983100121
3133,F_predictors,0,0,0,98022471
3133,ALL_predictors,0,0,0,981108148
3133,NO_predictors,0,0,0,979277812
3134,T_predictors,0,0,0,949807486
3134,F_predictors,0,0,0,949806261
3134,ALL_predictors,0,0,0,949807425
3134,NO_predictors,0,0,0,861106321
3135,T_predictors,0,0,0,772596655
3135,F_predictors,0,0,0,787147273
3135,ALL_predictors,0,0,0,787152078
3135,NO_predictors,0,0,0,8312583
3136,T_predictors,0,0,0,993777476
3136,F_predictors,0,0,0,993319412
3136,ALL_predictors,0,0,0,99428572
3136,NO_predictors,0,0,0,9309137
3137,T_predictors,0,0,0,758997502
3137,F_predictors,0,0,0,674633372
3137,ALL_predictors,0,0,0,758997382
3137,NO_predictors,0,0,0,555230773
3138,T_predictors,0,0,0,863954403
3138,F_predictors,0,0,0,901957761
3138,ALL_predictors,0,0,0,92674577
3138,NO_predictors,0,0,0,883495841
3139,T_predictors,0,0,0,906170183
3139,F_predictors,0,0,0,906457352
3139,ALL_predictors,0,0,0,906170178
3139,NO_predictors,0,0,0,808986459
3140,T_predictors,0,0,0,858105808
3140,F_predictors,0,0,0,634077617
3140,ALL_predictors,1,1,0,905774124
3140,NO_predictors,0,0,0,656629483
3141,T_predictors,0,0,0,953587396
3141,F_predictors,0,0,0,952417116
3141,ALL_predictors,0,0,0,95358741
3141,NO_predictors,0,0,0,952417046
3142,T_predictors,0,0,0,880983976
3142,F_predictors,0,0,0,854363972
3142,ALL_predictors,0,0,0,88098389
3142,NO_predictors,0,0,0,625023605
3143,T_predictors,1,1,0,988780643
3143,F_predictors,1,1,0,988781764
3143,ALL_predictors,1,1,0,98878175
3143,NO_predictors,1,1,0,988780813
3144,T_predictors,1,1,0,803617535
3144,F_predictors,1,1,0,70779697
3144,ALL_predictors,1,1,0,881640326
3144,NO_predictors,1,1,0,642974277
3145,T_predictors,0,0,0,928489738
3145,F_predictors,0,0,0,950794336
3145,ALL_predictors,0,0,0,966248783
3145,NO_predictors,0,0,0,865825716
3146,T_predictors,0,0,0,880685859
3146,F_predictors,0,0,0,894712166
3146,ALL_predictors,0,0,0,894587396
3146,NO_predictors,0,0,0,894712536
3147,T_predictors,0,0,0,966542684
3147,F_predictors,0,0,0,964196052
3147,ALL_predictors,0,0,0,965565768
3147,NO_predictors,0,0,NA
3148,T_predictors,0,0,0,703848813
3148,F_predictors,0,0,0,794443461
3148,ALL_predictors,0,0,0,807368084
3148,NO_predictors,0,0,0,395766278
3149,T_predictors,0,0,0,743865456
3149,F_predictors,0,0,0,764683245
3149,ALL_predictors,0,0,0,750406318
3149,NO_predictors,0,0,0,694345001
3150,T_predictors,0,0,0,982125631
3150,F_predictors,0,0,0,982300167
3150,ALL_predictors,0,0,0,982301742
3150,NO_predictors,0,0,0,98230459
3151,T_predictors,0,0,0,889366041
3151,F_predictors,0,0,0,882785268
3151,ALL_predictors,0,0,0,883119602
3151,NO_predictors,0,0,0,68772567
3152,T_predictors,0,0,0,706486408
3152,F_predictors,0,0,0,704610276
3152,ALL_predictors,0,0,0,659669882
3152,NO_predictors,0,0,0,587368113
3153,T_predictors,0,0,NA
3153,F_predictors,0,0,0,889478451
3153,ALL_predictors,0,0,0,890750133
3153,NO_predictors,0,0,0,889478629
3154,T_predictors,0,0,0,826093852
3154,F_predictors,0,0,0,791360031
3154,ALL_predictors,0,0,0,859355668
3154,NO_predictors,0,0,0,721563783
3155,T_predictors,0,0,0,784754479
3155,F_predictors,0,0,0,662311295
3155,ALL_predictors,0,0,0,801561926
3155,NO_predictors,0,0,0,626152748
3156,T_predictors,0,0,0,919945789
3156,F_predictors,0,0,0,871162443
3156,ALL_predictors,1,1,0,952984448
3156,NO_predictors,0,0,0,910241321
3157,T_predictors,0,0,0,577523179
3157,F_predictors,0,0,0,577523041
3157,ALL_predictors,0,0,0,577523158
3157,NO_predictors,0,0,0,577523106
3158,T_predictors,0,0,0,753301645
3158,F_predictors,0,0,0,444368617
3158,ALL_predictors,0,0,0,701201675
3158,NO_predictors,0,0,0,749287036
3159,T_predictors,0,0,0,751288209
3159,F_predictors,1,1,0,828803883
3159,ALL_predictors,0,1,0,847445714
3159,NO_predictors,0,0,0,751288495
3160,T_predictors,0,0,0,954746855
3160,F_predictors,0,0,0,955235339
3160,ALL_predictors,0,0,0,955235341
3160,NO_predictors,0,0,0,848777588
3161,T_predictors,1,1,0,962322459
3161,F_predictors,1,1,0,967086305
3161,ALL_predictors,0,1,0,962322554
3161,NO_predictors,0,0,0,91706733
3162,T_predictors,0,0,0,971925532
3162,F_predictors,0,0,0,968813735
3162,ALL_predictors,0,0,0,973439124
3162,NO_predictors,0,0,0,813373022
3163,T_predictors,0,0,0,696781137
3163,F_predictors,0,0,0,714029278
3163,ALL_predictors,0,0,0,722004068
3163,NO_predictors,0,0,0,555365519
3164,T_predictors,0,0,0,96510983
3164,F_predictors,0,0,0,969461014
3164,ALL_predictors,0,0,0,968730439
3164,NO_predictors,0,0,0,963478904
3165,T_predictors,0,0,0,870035864
3165,F_predictors,0,1,0,705492277
3165,ALL_predictors,1,1,0,869393212
3165,NO_predictors,1,1,0,575961579
3166,T_predictors,0,0,0,592191142
3166,F_predictors,0,0,0,592191032
3166,ALL_predictors,0,0,0,592191166
3166,NO_predictors,0,0,0,592190808
3167,T_predictors,0,0,0,974111396
3167,F_predictors,0,0,0,962421967
3167,ALL_predictors,0,0,NA
3167,NO_predictors,0,0,0,883423702
3168,T_predictors,0,0,0,979391972
3168,F_predictors,0,0,0,977850168
3168,ALL_predictors,0,0,0,979398039
3168,NO_predictors,0,0,0,976754036
3169,T_predictors,0,1,0,95083826
3169,F_predictors,0,0,0,956835898
3169,ALL_predictors,0,0,0,95764988
3169,NO_predictors,0,1,0,910996778
3170,T_predictors,0,0,0,490600019
3170,F_predictors,0,0,0,488111787
3170,ALL_predictors,0,0,0,490604309
3170,NO_predictors,0,0,0,453802793
3171,T_predictors,0,0,0,655169848
3171,F_predictors,0,0,0,631911999
3171,ALL_predictors,0,0,0,678171193
3171,NO_predictors,0,0,0,440929521
3172,T_predictors,0,1,0,795801744
3172,F_predictors,0,0,0,756087495
3172,ALL_predictors,0,0,0,83682252
3172,NO_predictors,0,0,0,613084997
3173,T_predictors,0,0,0,6175615
3173,F_predictors,0,0,0,714274734
3173,ALL_predictors,0,0,0,596407662
3173,NO_predictors,0,0,NA
3174,T_predictors,0,0,0,647428511
3174,F_predictors,1,1,0,645196171
3174,ALL_predictors,0,0,0,806067791
3174,NO_predictors,0,0,0,395127653
3175,T_predictors,0,0,0,972145948
3175,F_predictors,0,0,0,982972444
3175,ALL_predictors,0,0,0,975193073
3175,NO_predictors,0,0,NA
3176,T_predictors,0,0,0,480958413
3176,F_predictors,0,0,0,436747164
3176,ALL_predictors,0,0,0,495641625
3176,NO_predictors,0,0,0,167282603
3177,T_predictors,0,0,0,980335924
3177,F_predictors,0,0,0,96523069
3177,ALL_predictors,0,0,0,980842345
3177,NO_predictors,0,0,0,961466885
3178,T_predictors,0,1,0,73039047
3178,F_predictors,0,0,0,746979668
3178,ALL_predictors,0,1,0,73002264
3178,NO_predictors,0,0,0,730390576
3179,T_predictors,0,0,0,97482113
3179,F_predictors,0,0,0,974171283
3179,ALL_predictors,0,0,0,976344214
3179,NO_predictors,0,0,0,967507313
3180,T_predictors,0,0,0,989488874
3180,F_predictors,0,0,0,989488869
3180,ALL_predictors,0,0,0,989488873
3180,NO_predictors,0,0,0,984804371
3181,T_predictors,1,1,0,963610904
3181,F_predictors,1,1,0,964975021
3181,ALL_predictors,1,1,0,965477514
3181,NO_predictors,0,0,0,961415737
3182,T_predictors,0,0,0,81841897
3182,F_predictors,0,0,0,816856778
3182,ALL_predictors,0,0,0,818418964
3182,NO_predictors,0,0,0,788050612
3183,T_predictors,0,0,0,918035977
3183,F_predictors,0,0,NA
3183,ALL_predictors,0,0,0,918042107
3183,NO_predictors,0,0,0,912677014
3184,T_predictors,0,0,0,909936585
3184,F_predictors,0,0,0,94992519
3184,ALL_predictors,0,0,0,935289283
3184,NO_predictors,0,0,0,915116731
3185,T_predictors,0,0,0,924481837
3185,F_predictors,0,0,0,951499793
3185,ALL_predictors,0,0,0,95130224
3185,NO_predictors,0,0,0,840936866
3186,T_predictors,0,0,0,798771169
3186,F_predictors,0,0,0,379149108
3186,ALL_predictors,0,0,0,593792152
3186,NO_predictors,0,1,0,503399411
3187,T_predictors,0,0,NA
3187,F_predictors,0,0,0,897583599
3187,ALL_predictors,0,0,0,897333075
3187,NO_predictors,0,0,0,895484579
3188,T_predictors,0,0,0,936128156
3188,F_predictors,0,0,0,848690768
3188,ALL_predictors,0,0,0,935567564
3188,NO_predictors,0,0,0,745380277
3189,T_predictors,0,0,0,368607449
3189,F_predictors,1,1,0,424557346
3189,ALL_predictors,0,0,0,45360179
3189,NO_predictors,0,0,0,131435209
3190,T_predictors,0,0,0,947520792
3190,F_predictors,0,0,0,971489939
3190,ALL_predictors,0,0,0,968428969
3190,NO_predictors,0,0,0,948921285
3191,T_predictors,0,0,0,990722095
3191,F_predictors,0,0,0,990721594
3191,ALL_predictors,0,1,0,990721577
3191,NO_predictors,0,0,0,990722113
3192,T_predictors,0,0,0,99043594
3192,F_predictors,0,0,0,990446863
3192,ALL_predictors,0,0,0,990427818
3192,NO_predictors,0,0,0,990274742
3193,T_predictors,0,0,0,968607849
3193,F_predictors,0,1,0,968428013
